tb_id,account_id,period,debit,credit,net_balance,account_type,entity
1578,ACC003997,2023-Q1,15813.84,5610.51,10203.33,Liability,EntityB
1579,ACC000565,2023-Q2,97845.81,3626.53,94219.28,Revenue,EntityA
1580,ACC003004,2023-Q2,15066.13,73393.9,-58327.77,Expense,EntityA
1581,ACC001483,2023-Q1,135580.72,51707.59,83873.13,Revenue,EntityA
1582,ACC001082,2023-Q4,158120.3,169386.46,-11266.16,Liability,EntityC
1583,ACC002577,2023-Q1,-31509.64,32096.88,137874.83,Expense,EntityA
1584,ACC002071,2023-Q3,196252.45,158129.89,38122.56,Asset,EntityB
1585,ACC003179,2023-Q3,134403.14,110891.94,23511.2,Liability,EntityC
1586,ACC001589,2023-Q3,153812.38,75478.35,78334.03,Asset,EntityA
1587,ACC004117,2023-Q1,101151.66,29143.95,72007.71,Expense,EntityB
1588,ACC000391,2023-Q2,182547.38,199538.26,-16990.88,Asset,EntityB
1589,ACC004310,2023-Q3,128751.68,123597.22,5154.46,Equity,EntityC
1590,ACC000150,2023-Q2,176710.28,87876.45,183441.25518094527,Asset,EntityB
1591,ACC003680,2023-Q3,47090.4,74225.51,-27135.11,Liability,EntityB
1592,ACC001733,2023-Q1,99347.56,181145.65,-81798.09,Revenue,EntityC
1593,ACC001917,2023-Q1,-23565.79,164238.36,-18274.58,Expense,EntityC
1594,ACC000096,2023-Q3,40544.35,,-121692.81,Asset,EntityC
1595,ACC003511,2023-Q3,42267.96,123239.69,-80971.73,Asset,EntityC
1596,ACC000828,2023-Q1,195608.55,177591.32,18017.23,Liability,EntityC
1597,ACC003296,2023-Q4,86922.07,59855.67,27066.4,Expense,EntityC
1598,ACC003626,2023-Q1,36363.09,140741.23,-104378.14,Asset,EntityC
1599,ACC004227,2023-Q4,66292.78,80889.55,-14596.77,Asset,EntityA
1600,ACC003541,2023-Q3,79475.23,119999.76,-40524.53,Equity,EntityB
1601,ACC001508,2023-Q4,124617.05,199630.6,-75013.55,Liability,EntityA
1602,ACC003693,2023-Q4,184602.93,196904.96,-12302.03,Asset,EntityB
1603,ACC004130,2023-Q2,197318.02,102523.8,94794.22,Equity,EntityB
1604,ACC001586,2023-Q4,130339.75,114772.69,15567.06,Revenue,EntityC
1605,ACC000621,2023-Q1,139984.47,179464.35,-39479.88,Asset,EntityB
1606,ACC004451,2023-Q2,,197127.14,-132761.31,Revenue,EntityC
1607,ACC000740,2023-Q1,171431.72,155721.56,15710.16,Asset,EntityC
1608,ACC002970,2023-Q2,-27573.16,13036.89,30522.78,Revenue,EntityC
1609,ACC001182,2023-Q4,21276.13,64527.95,-43251.82,Liability,EntityA
1610,ACC000631,2023-Q2,194651.2,,15338.73,Liability,EntityC
1611,ACC003883,2023-Q1,172827.74,153670.5,19157.24,Asset,EntityA
1612,ACC000719,2023-Q2,60729.03,148446.61,-87717.58,Expense,EntityB
1613,ACC003352,2023-Q4,-6276.06,133584.65,1449.49,Equity,EntityB
1614,ACC003466,2023-Q3,93403.67,83052.77,10350.9,Revenue,EntityA
1615,ACC000302,2023-Q3,64625.64,80648.26,-16022.62,Liability,EntityC
1616,ACC000865,2023-Q2,57354.84,161786.5,-104431.66,Asset,EntityC
1617,ACC003972,2023-Q2,27205.49,58756.06,-31550.57,Asset,EntityB
1618,ACC002537,2023-Q3,109863.62,136966.37,-27102.75,Equity,EntityA
1619,ACC000607,2023-Q3,89319.34,145241.7,-55922.36,Liability,EntityA
1620,ACC004959,2023-Q4,102437.28,168911.2,-66473.92,Revenue,EntityA
1621,ACC001325,2023-Q3,43071.43,63977.12,-20905.69,Revenue,EntityC
1622,ACC000021,2023-Q4,187722.13,148377.85,39344.28,Liability,EntityB
1623,ACC004621,2023-Q4,127718.24,21297.98,106420.26,Equity,EntityA
1624,ACC000083,2023-Q1,179920.13,27612.35,152307.78,Liability,EntityB
1625,ACC002767,2023-Q2,21854.23,83467.21,30495.695857288574,Revenue,EntityC
1626,ACC004966,2023-Q2,124570.19,11045.16,113525.03,Revenue,EntityB
1627,ACC002890,2023-Q1,169892.36,189539.66,-19647.3,Revenue,EntityB
1628,ACC002924,2023-Q1,66184.16,180379.16,-114195.0,Asset,EntityA
1629,ACC001941,2023-Q4,39028.63,9786.74,29241.89,Liability,EntityC
1630,ACC000635,2023-Q2,53004.26,167662.34,-114658.08,Expense,EntityA
1631,ACC002864,2023-Q1,54586.75,101774.83,-47188.08,Liability,EntityC
1632,ACC004487,2023-Q2,89439.79,140392.58,-50952.79,Asset,EntityA
1633,ACC000456,2023-Q2,-48303.78,177386.23,-112193.51,Asset,EntityA
1634,ACC004402,2023-Q1,54254.81,115394.9,-61140.09,Asset,EntityB
1635,ACC002076,2023-Q1,129702.46,23265.42,106437.04,Revenue,EntityA
1636,ACC002682,2023-Q4,10606.47,515.72,10090.75,Asset,EntityA
1637,ACC000828,2023-Q4,68072.76,99384.31,-31311.55,Equity,EntityA
1638,ACC003109,2023-Q2,,189846.43,-51896.04,Liability,EntityC
1639,ACC000912,2023-Q3,35169.95,114524.37,-79354.42,Asset,EntityC
1640,ACC001366,2023-Q4,44185.57,74587.83,-30402.26,Expense,EntityA
1641,ACC003609,2023-Q4,40133.33,6184.4,33948.93,Revenue,EntityB
1642,ACC000253,2023-Q1,185.22,182995.88,2915.615094279957,Expense,EntityB
1643,ACC002236,2023-Q4,,,29322.22,Expense,EntityB
1644,ACC002973,2023-Q1,7791.76,140955.48,-133163.72,Expense,EntityB
1645,ACC000661,2023-Q1,54587.96,138847.44,-84259.48,Revenue,EntityC
1646,ACC001474,2023-Q2,198960.68,50776.63,148184.05,Equity,EntityB
1647,ACC001718,2023-Q3,183679.24,12755.5,170923.74,Revenue,EntityB
1648,ACC003319,2023-Q1,43015.16,77000.08,46883.137210958426,Equity,EntityC
1649,ACC004884,2023-Q2,62000.49,63426.2,-1425.71,Asset,EntityB
1650,ACC004182,2023-Q2,92740.92,140051.28,-47310.36,Liability,EntityA
1651,ACC000949,2023-Q2,168882.71,163956.5,4926.21,Equity,EntityA
1652,ACC000091,2023-Q4,,44489.08,116040.11,Asset,EntityB
1653,ACC000260,2023-Q2,25248.29,105646.21,-80397.92,Expense,EntityA
1654,ACC002979,2023-Q1,24889.77,8121.67,16768.1,Expense,EntityC
1655,ACC000782,2023-Q1,83346.45,42851.16,40495.29,Equity,EntityB
1656,ACC001157,2023-Q1,174019.08,152352.32,21666.76,Equity,EntityA
1657,ACC004237,2023-Q1,176417.0,158679.66,17737.34,Expense,EntityB
1658,ACC004370,2023-Q3,21473.17,155280.89,-133807.72,Equity,EntityC
1659,ACC004196,2023-Q2,114859.46,,86381.88,Revenue,EntityC
1660,ACC001269,2023-Q2,31135.04,110206.95,-79071.91,Equity,EntityC
1661,ACC003099,2023-Q4,137225.86,84541.68,52684.18,Liability,EntityC
1662,ACC003054,2023-Q3,183286.65,198297.26,-15010.61,Revenue,EntityB
1663,ACC000927,2023-Q1,90953.86,130813.97,-39860.11,Asset,EntityC
1664,ACC002768,2023-Q2,16616.55,187040.42,-170423.87,Liability,EntityC
1665,ACC002627,2023-Q2,115850.84,29070.06,86780.78,Revenue,EntityB
1666,ACC001981,2023-Q4,81703.33,90174.65,-8471.32,Revenue,EntityB
1667,ACC003759,2023-Q2,162179.75,154321.52,7858.23,Expense,EntityC
1668,ACC003389,2023-Q1,68068.89,73571.55,-5502.66,Revenue,EntityB
1669,ACC002664,2023-Q3,-42726.23,126501.7,48477.74,Asset,EntityA
1670,ACC003629,2023-Q2,54740.08,102340.43,-47600.35,Expense,EntityA
1671,ACC003816,2023-Q1,31503.53,198385.88,-166882.35,Equity,EntityB
1672,ACC002835,2023-Q3,61296.08,34774.51,26521.57,Asset,EntityA
1673,ACC001339,2023-Q1,6983.16,,-180086.58,Equity,EntityA
1674,ACC003793,2023-Q4,56249.19,80314.19,-24065.0,Asset,EntityA
1675,ACC003589,2023-Q4,132023.53,93598.59,38424.94,Equity,EntityB
1676,ACC004918,2023-Q2,28456.6,105720.38,-77263.78,Equity,EntityB
1677,ACC000749,2023-Q3,22272.99,53073.31,-30800.32,Asset,EntityB
1678,ACC002097,2023-Q3,26477.06,192731.49,-166254.43,Expense,EntityB
1679,ACC004622,2023-Q3,15510.33,182297.44,-166787.11,Equity,EntityC
1680,ACC002573,2023-Q1,174927.08,194581.02,-19653.94,Expense,EntityA
1681,ACC004714,2023-Q2,188823.02,199383.91,-10560.89,Equity,EntityB
1682,ACC000063,2023-Q1,9312.23,133960.02,-124647.79,Equity,EntityB
1683,ACC000176,2023-Q3,152014.36,90337.1,61677.26,Expense,EntityA
1684,ACC003981,2023-Q1,147430.35,170146.78,-22716.43,Liability,EntityA
1685,ACC001793,2023-Q3,199381.88,4760.98,194620.9,Expense,EntityA
1686,ACC002602,2023-Q3,69574.13,166880.81,-97306.68,Asset,EntityA
1687,ACC002141,2023-Q4,57101.8,99457.2,-42355.4,Expense,EntityA
1688,ACC002040,2023-Q2,90616.42,134644.01,-44027.59,Revenue,EntityA
1689,ACC004698,2023-Q1,171315.04,74809.21,96505.83,Equity,EntityA
1690,ACC000471,2023-Q3,145718.73,73724.63,146742.39334053567,Liability,EntityC
1691,ACC003862,2023-Q1,94324.76,6343.43,87981.33,Equity,EntityC
1692,ACC004449,2023-Q1,48912.57,84757.89,-35845.32,Equity,EntityB
1693,ACC003288,2023-Q4,145403.15,81670.84,63732.31,Expense,EntityA
1694,ACC001976,2023-Q4,170905.37,44958.22,125947.15,Expense,EntityC
1695,ACC000801,2023-Q3,79990.25,49464.65,30525.6,Equity,EntityA
1696,ACC003413,2023-Q4,133717.09,116827.92,16889.17,Liability,EntityA
1697,ACC002344,2023-Q1,80042.4,63554.29,16488.11,Liability,EntityB
1698,ACC000747,2023-Q1,95698.69,166050.38,-70351.69,Liability,EntityB
1699,ACC001799,2023-Q2,104982.08,22277.02,82705.06,Asset,EntityA
1700,ACC004808,2023-Q1,155145.16,115528.99,39616.17,Asset,EntityC
1701,ACC001327,2023-Q4,195501.2,32008.95,163492.25,Revenue,EntityA
1702,ACC000893,2023-Q1,88873.23,,-16774.9,Liability,EntityA
1703,ACC003410,2023-Q3,68463.0,110509.18,-42046.18,Equity,EntityB
1704,ACC000998,2023-Q4,74718.2,128459.54,-53741.34,Revenue,EntityB
1705,ACC004600,2023-Q3,26777.81,85484.99,-58707.18,Revenue,EntityC
1706,ACC004295,2023-Q1,59387.75,101894.94,-42507.19,Liability,EntityA
1707,ACC004918,2023-Q2,,36190.52,-18901.04,Revenue,EntityB
1708,ACC004563,2023-Q3,85578.85,92603.07,-7024.22,Asset,EntityA
1709,ACC001219,2023-Q4,33471.45,74606.08,-41134.63,Equity,EntityA
1710,ACC001061,2023-Q2,69281.35,133226.22,-63944.87,Asset,EntityB
1711,ACC001714,2023-Q2,,86964.34,71751.21,Equity,EntityC
1712,ACC002350,2023-Q4,49185.53,155868.33,-106682.8,Asset,EntityA
1713,ACC004400,2023-Q4,122378.92,85198.42,37180.5,Expense,EntityC
1714,ACC003668,2023-Q2,180236.28,47154.23,133082.05,Revenue,EntityB
1715,ACC003223,2023-Q1,113385.84,54737.74,58648.1,Liability,EntityB
1716,ACC004392,2023-Q3,38758.52,9057.05,29701.47,Revenue,EntityC
1717,ACC003230,2023-Q4,68953.24,107983.76,-39030.52,Liability,EntityA
1718,ACC001896,2023-Q4,118073.84,166176.18,125443.49751202214,Equity,EntityA
1719,ACC002066,2023-Q2,101322.23,153822.34,-52500.11,Asset,EntityC
1720,ACC002586,2023-Q1,29723.97,87557.89,-57833.92,Equity,EntityA
1721,ACC000444,2023-Q3,89359.27,39224.07,50135.2,Asset,EntityC
1722,ACC003709,2023-Q4,108613.34,172696.89,112003.42568711651,Asset,EntityC
1723,ACC003264,2023-Q4,53466.54,11356.21,42110.33,Equity,EntityC
1724,ACC003656,2023-Q1,122489.1,79844.55,42644.55,Equity,EntityB
1725,ACC002670,2023-Q2,14032.02,171323.03,-157291.01,Liability,EntityB
1726,ACC003915,2023-Q2,67321.41,78635.34,-11313.93,Asset,EntityC
1727,ACC004749,2023-Q1,160855.37,23575.09,137280.28,Equity,EntityA
1728,ACC002850,2023-Q4,,53189.9,-1332.94,Expense,EntityA
1729,ACC002222,2023-Q1,121035.37,120005.89,1029.48,Revenue,EntityB
1730,ACC000524,2023-Q3,82005.94,30407.18,51598.76,Asset,EntityB
1731,ACC003894,2023-Q4,63292.03,130987.07,-67695.04,Expense,EntityC
1732,ACC004520,2023-Q3,183226.34,87632.39,95593.95,Equity,EntityC
1733,ACC003498,2023-Q4,68652.34,66877.9,1774.44,Equity,EntityB
1734,ACC004328,2023-Q2,47335.18,48185.1,-849.92,Asset,EntityA
1735,ACC004306,2023-Q4,181860.26,164666.0,17194.26,Liability,EntityA
1736,ACC003991,2023-Q2,149188.87,79334.79,155584.21936052217,Revenue,EntityC
1737,ACC002515,2023-Q1,136359.94,147695.85,143677.03917137798,Liability,EntityB
1738,ACC000500,2023-Q2,9906.99,88071.04,-78164.05,Asset,EntityB
1739,ACC000017,2023-Q2,26240.99,18373.44,7867.55,Asset,EntityB
1740,ACC001022,2023-Q3,127667.99,88101.2,39566.79,Expense,EntityC
1741,ACC002156,2023-Q2,41886.57,101537.56,-59650.99,Expense,EntityA
1742,ACC003719,2023-Q2,45127.6,91568.44,-46440.84,Asset,EntityA
1743,ACC002280,2023-Q2,,163248.34,-7420.64,Expense,EntityC
1744,ACC000116,2023-Q2,57184.99,182170.27,62955.273779893905,Expense,EntityB
1745,ACC001052,2023-Q3,14317.46,157355.74,-143038.28,Liability,EntityC
1746,ACC004897,2023-Q2,7286.39,116556.38,10927.211322314492,Revenue,EntityA
1747,ACC004941,2023-Q4,88635.6,108289.99,-19654.39,Liability,EntityA
1748,ACC001886,2023-Q2,123425.72,128923.21,-5497.49,Liability,EntityC
1749,ACC004025,2023-Q4,173777.05,57566.06,116210.99,Revenue,EntityC
1750,ACC003597,2023-Q2,22160.88,162369.37,-140208.49,Liability,EntityA
1751,ACC004657,2023-Q1,39334.57,171369.64,-132035.07,Liability,EntityC
1752,ACC004438,2023-Q1,105960.12,53443.43,52516.69,Liability,EntityA
1753,ACC003144,2023-Q4,72821.67,180563.64,-107741.97,Asset,EntityA
1754,ACC001974,2023-Q4,96507.49,169746.54,-73239.05,Expense,EntityC
1755,ACC003134,2023-Q1,184824.93,84897.35,99927.58,Revenue,EntityA
1756,ACC001596,2023-Q3,108978.33,181800.04,-72821.71,Expense,EntityA
1757,ACC001741,2023-Q3,83024.12,24087.8,58936.32,Equity,EntityA
1758,ACC003044,2023-Q1,197887.98,5597.31,192290.67,Asset,EntityB
1759,ACC002857,2023-Q2,13043.13,69573.37,-56530.24,Liability,EntityA
1760,ACC002905,2023-Q3,,113087.14,73335.55,Liability,EntityA
1761,ACC001924,2023-Q4,100332.37,70288.52,30043.85,Expense,EntityA
1762,ACC002046,2023-Q4,100751.27,188413.55,-87662.28,Liability,EntityB
1763,ACC000051,2023-Q1,184392.87,50942.05,133450.82,Revenue,EntityB
1764,ACC003009,2023-Q1,,56242.68,45222.12,Asset,EntityA
1765,ACC002879,2023-Q2,87681.42,126965.52,-39284.1,Expense,EntityB
1766,ACC004677,2023-Q1,54497.72,772.78,53724.94,Revenue,EntityB
1767,ACC002522,2023-Q3,131763.35,145511.41,-13748.06,Equity,EntityB
1768,ACC002339,2023-Q1,113929.02,75493.9,38435.12,Liability,EntityB
1769,ACC000339,2023-Q1,42869.09,195549.57,-152680.48,Liability,EntityA
1770,ACC000984,2023-Q1,141882.58,138283.52,3599.06,Liability,EntityB
1771,ACC001691,2023-Q2,-11389.95,10442.99,118374.38,Equity,EntityC
1772,ACC001887,2023-Q4,79466.78,18525.56,60941.22,Expense,EntityA
1773,ACC001814,2023-Q1,880.18,,-16753.44,Liability,EntityA
1774,ACC001971,2023-Q4,89316.23,190524.45,-101208.22,Revenue,EntityA
1775,ACC003845,2023-Q2,1211.62,136810.31,-135598.69,Equity,EntityC
1776,ACC000656,2023-Q1,14999.7,85521.2,-70521.5,Revenue,EntityC
1777,ACC001662,2023-Q2,86121.98,40096.54,46025.44,Revenue,EntityC
1778,ACC000815,2023-Q3,16383.98,174727.95,-158343.97,Asset,EntityA
1779,ACC001539,2023-Q1,55133.09,40311.19,63205.93815013615,Asset,EntityB
1780,ACC003423,2023-Q1,131098.27,141335.84,-10237.57,Expense,EntityA
1781,ACC000234,2023-Q4,61723.07,152664.87,-90941.8,Asset,EntityC
1782,ACC001698,2023-Q3,199529.72,58931.22,140598.5,Equity,EntityB
1783,ACC000119,2023-Q2,183260.41,100982.95,82277.46,Revenue,EntityB
1784,ACC004775,2023-Q4,-25936.07,44597.86,72464.12,Equity,EntityB
1785,ACC003637,2023-Q4,193389.43,75785.93,117603.5,Asset,EntityC
1786,ACC001218,2023-Q2,173603.46,193026.88,-19423.42,Asset,EntityC
1787,ACC000991,2023-Q3,63779.7,138627.61,-74847.91,Revenue,EntityC
1788,ACC000495,2023-Q1,149919.25,169322.84,-19403.59,Expense,EntityB
1789,ACC002365,2023-Q2,-4209.01,108119.91,-80753.55,Liability,EntityC
1790,ACC003768,2023-Q3,136910.28,47807.95,89102.33,Equity,EntityC
1791,ACC002922,2023-Q1,98216.37,142575.97,-44359.6,Expense,EntityB
1792,ACC004406,2023-Q4,3365.19,100113.59,-96748.4,Expense,EntityC
1793,ACC001720,2023-Q4,54845.96,35369.77,19476.19,Equity,EntityC
1794,ACC001391,2023-Q2,191076.44,82485.98,108590.46,Revenue,EntityC
1795,ACC002391,2023-Q2,63166.3,126968.04,-63801.74,Expense,EntityA
1796,ACC001011,2023-Q1,36290.89,147066.37,-110775.48,Revenue,EntityC
1797,ACC004879,2023-Q3,37506.29,48644.16,-11137.87,Equity,EntityB
1798,ACC000929,2023-Q1,,175199.47,-79356.82,Revenue,EntityA
1799,ACC002395,2023-Q2,,75910.22,92619.63,Liability,EntityB
1800,ACC002611,2023-Q3,151600.35,54227.34,97373.01,Expense,EntityC
1801,ACC000286,2023-Q3,87370.4,39024.01,93993.84807008956,Asset,EntityC
1802,ACC002343,2023-Q3,41745.38,160834.27,-119088.89,Liability,EntityC
1803,ACC002274,2023-Q1,9212.98,70832.91,-61619.93,Liability,EntityC
1804,ACC001298,2023-Q4,92526.06,96679.81,-4153.75,Liability,EntityB
1805,ACC000640,2023-Q3,162955.07,44563.96,170430.07191242717,Equity,EntityC
1806,ACC000226,2023-Q4,145936.4,137218.21,8718.19,Revenue,EntityA
1807,ACC000043,2023-Q2,81720.15,156206.68,-74486.53,Expense,EntityA
1808,ACC002408,2023-Q4,118940.53,67885.05,51055.48,Equity,EntityA
1809,ACC000450,2023-Q2,87249.3,189015.88,-101766.58,Revenue,EntityC
1810,ACC004797,2023-Q4,115803.22,6122.12,109681.1,Equity,EntityB
1811,ACC001224,2023-Q1,103501.05,26588.62,76912.43,Asset,EntityC
1812,ACC003263,2023-Q1,136193.32,117757.41,18435.91,Revenue,EntityB
1813,ACC003368,2023-Q3,101541.77,140281.37,-38739.6,Asset,EntityB
1814,ACC002478,2023-Q3,188122.2,50136.6,137985.6,Equity,EntityC
1815,ACC004419,2023-Q3,85605.64,110814.22,-25208.58,Expense,EntityB
1816,ACC000554,2023-Q2,3183.26,63677.25,-60493.99,Revenue,EntityB
1817,ACC001171,2023-Q4,47274.71,110817.85,-63543.14,Equity,EntityA
1818,ACC001263,2023-Q2,100121.37,131865.54,-31744.17,Liability,EntityB
1819,ACC000678,2023-Q3,108114.37,194561.61,-86447.24,Expense,EntityA
1820,ACC001474,2023-Q4,,91139.37,19337.59,Expense,EntityA
1821,ACC001564,2023-Q3,-44464.49,129643.21,13267.21,Liability,EntityA
1822,ACC003825,2023-Q3,54929.63,115607.85,-60678.22,Asset,EntityA
1823,ACC001509,2023-Q4,132980.74,63510.98,69469.76,Equity,EntityA
1824,ACC004384,2023-Q4,140806.45,50612.83,90193.62,Revenue,EntityA
1825,ACC003864,2023-Q2,82256.15,197574.14,-115317.99,Expense,EntityA
1826,ACC004509,2023-Q2,80433.82,,39063.35,Expense,EntityC
1827,ACC000527,2023-Q1,35784.96,158055.05,-122270.09,Liability,EntityA
1828,ACC004923,2023-Q3,82797.48,29317.48,53480.0,Liability,EntityB
1829,ACC003070,2023-Q4,157363.26,160870.25,-3506.99,Expense,EntityA
1830,ACC004912,2023-Q2,181794.6,37145.69,144648.91,Liability,EntityC
1831,ACC001775,2023-Q2,118722.64,193431.33,-74708.69,Equity,EntityA
1832,ACC004765,2023-Q1,59874.07,137197.53,-77323.46,Liability,EntityC
1833,ACC002944,2023-Q2,136457.94,18023.65,118434.29,Liability,EntityB
1834,ACC000360,2023-Q1,148029.24,138635.42,9393.82,Equity,EntityC
1835,ACC002051,2023-Q4,66442.56,120724.15,-54281.59,Liability,EntityB
1836,ACC000689,2023-Q3,165309.57,67509.25,97800.32,Equity,EntityB
1837,ACC004707,2023-Q1,14739.17,52147.2,-37408.03,Liability,EntityC
1838,ACC001523,2023-Q1,2150.74,143752.16,-141601.42,Asset,EntityC
1839,ACC001112,2023-Q4,24594.15,148272.27,-123678.12,Revenue,EntityB
1840,ACC002765,2023-Q4,31201.67,65441.17,-34239.5,Expense,EntityC
1841,ACC002126,2023-Q4,175785.81,175245.42,540.39,Equity,EntityC
1842,ACC000485,2023-Q1,,53765.44,,Liability,EntityC
1843,ACC004083,2023-Q1,54986.34,13972.89,41013.45,Revenue,EntityC
1844,ACC004229,2023-Q1,85815.02,119973.57,-34158.55,Equity,EntityA
1845,ACC003715,2023-Q4,78968.18,21414.11,57554.07,Equity,EntityB
1846,ACC003084,2023-Q4,60292.33,55332.81,4959.52,Equity,EntityB
1847,ACC002013,2023-Q4,27579.92,101437.28,-73857.36,Revenue,EntityC
1848,ACC002712,2023-Q1,131183.09,57271.92,73911.17,Asset,EntityA
1849,ACC002605,2023-Q1,-24377.63,42999.27,-15678.39,Asset,EntityC
1850,ACC000827,2023-Q4,155084.89,140637.08,14447.81,Asset,EntityA
1851,ACC000410,2023-Q4,40337.6,109399.87,-69062.27,Asset,EntityB
1852,ACC001267,2023-Q3,146274.26,167952.25,-21677.99,Expense,EntityC
1853,ACC002272,2023-Q1,161117.22,116247.92,44869.3,Revenue,EntityA
1854,ACC000802,2023-Q1,-44294.88,96689.44,-38476.600678632945,Revenue,EntityC
1855,ACC000534,2023-Q1,17349.15,52251.27,-34902.12,Revenue,EntityC
1856,ACC004260,2023-Q3,189914.55,158413.18,31501.37,Asset,EntityA
1857,ACC001875,2023-Q4,92609.36,39374.2,53235.16,Liability,EntityA
1858,ACC002922,2023-Q3,126047.1,48445.68,77601.42,Revenue,EntityA
1859,ACC002621,2023-Q2,4652.09,,-163665.63,Equity,EntityC
1860,ACC003676,2023-Q4,55742.04,148238.51,-92496.47,Equity,EntityC
1861,ACC003700,2023-Q1,101079.53,122574.7,110350.85085208711,Revenue,EntityB
1862,ACC001481,2023-Q4,-18771.2,7784.11,-16617.039848036886,Asset,EntityA
1863,ACC004240,2023-Q4,54287.88,25451.52,28836.36,Revenue,EntityA
1864,ACC001857,2023-Q3,155038.26,,55046.77,Revenue,EntityA
1865,ACC004177,2023-Q4,132442.59,149267.78,-16825.19,Equity,EntityB
1866,ACC002025,2023-Q3,23054.15,92820.17,-69766.02,Equity,EntityC
1867,ACC000555,2023-Q2,58675.03,3458.6,55216.43,Asset,EntityA
1868,ACC003801,2023-Q2,47572.81,36854.0,10718.81,Liability,EntityC
1869,ACC000151,2023-Q4,88505.52,117753.34,-29247.82,Liability,EntityA
1870,ACC003862,2023-Q3,127066.85,,-11776.56,Expense,EntityB
1871,ACC000216,2023-Q1,-49889.44,6685.66,79998.29,Asset,EntityC
1872,ACC001035,2023-Q4,48907.32,8666.35,40240.97,Liability,EntityB
1873,ACC003017,2023-Q1,139175.75,52262.02,86913.73,Asset,EntityB
1874,ACC004708,2023-Q3,116894.22,16700.34,100193.88,Liability,EntityB
1875,ACC002043,2023-Q1,103862.78,108389.25,-4526.47,Asset,EntityB
1876,ACC000604,2023-Q3,110883.92,24740.4,86143.52,Liability,EntityA
1877,ACC001165,2023-Q2,44380.13,129643.87,-85263.74,Revenue,EntityA
1878,ACC004481,2023-Q2,136086.21,,-19358.85,Revenue,EntityC
1879,ACC003634,2023-Q3,77500.11,194103.33,80669.99127434105,Liability,EntityC
1880,ACC000502,2023-Q4,,189681.39,-116987.83,Revenue,EntityC
1881,ACC001925,2023-Q2,29946.84,54673.03,-24726.19,Revenue,EntityA
1882,ACC001323,2023-Q4,119367.47,,113485.55,Expense,EntityA
1883,ACC000890,2023-Q2,120532.88,65882.44,54650.44,Expense,EntityA
1884,ACC004233,2023-Q1,68060.13,141696.02,-73635.89,Liability,EntityA
1885,ACC003089,2023-Q1,171970.01,11960.24,160009.77,Equity,EntityB
1886,ACC000898,2023-Q1,169091.58,71942.53,97149.05,Revenue,EntityA
1887,ACC003254,2023-Q3,21810.86,59606.91,-37796.05,Liability,EntityC
1888,ACC002068,2023-Q3,139007.68,43869.13,95138.55,Equity,EntityA
1889,ACC000308,2023-Q2,78766.95,141226.15,-62459.2,Equity,EntityB
1890,ACC002250,2023-Q2,199942.97,131819.4,68123.57,Liability,EntityA
1891,ACC000927,2023-Q4,45004.73,107098.82,-62094.09,Asset,EntityB
1892,ACC001227,2023-Q3,56104.84,182154.93,-126050.09,Asset,EntityA
1893,ACC004395,2023-Q1,88421.26,,67793.49,Revenue,EntityB
1894,ACC003552,2023-Q1,53743.03,29937.84,56076.00272563213,Expense,EntityC
1895,ACC000671,2023-Q2,138398.67,76689.94,61708.73,Revenue,EntityC
1896,ACC004257,2023-Q2,96181.62,131176.41,-34994.79,Liability,EntityA
1897,ACC002872,2023-Q4,44175.77,116815.86,-72640.09,Asset,EntityB
1898,ACC004373,2023-Q3,101274.81,14808.54,86466.27,Revenue,EntityC
1899,ACC003736,2023-Q4,177757.55,191684.96,-13927.41,Asset,EntityB
1900,ACC001697,2023-Q3,-20693.11,61012.96,97466.17,Equity,EntityB
1901,ACC002675,2023-Q2,99765.78,71794.52,27971.26,Expense,EntityB
1902,ACC002655,2023-Q3,57698.52,124725.96,-67027.44,Asset,EntityC
1903,ACC003600,2023-Q3,35977.29,189033.1,-153055.81,Equity,EntityB
1904,ACC001243,2023-Q3,175676.58,132537.65,43138.93,Expense,EntityC
1905,ACC001666,2023-Q1,142033.39,190954.67,-48921.28,Liability,EntityC
1906,ACC001224,2023-Q3,114432.66,37518.22,76914.44,Expense,EntityB
1907,ACC001481,2023-Q2,175886.93,123761.99,52124.94,Expense,EntityA
1908,ACC000807,2023-Q4,24338.06,165775.78,-141437.72,Equity,EntityA
1909,ACC000183,2023-Q4,136497.86,101804.89,34692.97,Liability,EntityB
1910,ACC004701,2023-Q3,43342.46,72434.74,-29092.28,Revenue,EntityC
1911,ACC000372,2023-Q4,24115.49,196951.71,-172836.22,Revenue,EntityB
1912,ACC004440,2023-Q3,93121.7,28197.47,64924.23,Equity,EntityA
1913,ACC000016,2023-Q1,77478.59,82185.91,-4707.32,Asset,EntityC
1914,ACC003887,2023-Q3,188234.72,174674.75,13559.97,Revenue,EntityA
1915,ACC001643,2023-Q4,64795.91,180096.15,-115300.24,Liability,EntityB
1916,ACC002589,2023-Q1,162980.45,196076.42,-33095.97,Asset,EntityA
1917,ACC001412,2023-Q1,149765.4,176969.52,-27204.12,Asset,EntityA
1918,ACC002454,2023-Q2,133584.77,10191.41,123393.36,Equity,EntityC
1919,ACC002258,2023-Q4,184080.09,185953.3,-1873.21,Asset,EntityC
1920,ACC002649,2023-Q3,81584.92,85633.44,-4048.52,Liability,EntityA
1921,ACC001967,2023-Q4,77934.24,130323.84,-52389.6,Liability,EntityA
